gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	mean	sd	varcoeff	libtype	sample_name	norm.method	cluster
UL42	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1184852.374789	PC_12_1.5h	0.0162513542789911	0.0162513542789911			dcDNA	PC_12_1.5h	viral_read.count	cluster_8
UL42	L	12h	12	C6	C6_12h	LT934125.1	+	1284417.877033	C6_12h	0.00744828475378984	0.00744828475378984			dcDNA	C6_12h	viral_read.count	cluster_8
UL42	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1355773.731074	PC_12_12h	0.00616998180173726	0.00616998180173726			dcDNA	PC_12_12h	viral_read.count	cluster_8
UL42	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1346113.706473	PK_15_12h	0.0100719209913728	0.0100719209913728			dcDNA	PK_15_12h	viral_read.count	cluster_8
UL42	L	1h	1	C6	C6_1h	LT934125.1	+	1208088.714958	C6_1h	0.00755939524798681	0.00755939524798681			dcDNA	C6_1h	viral_read.count	cluster_8
UL42	L	1h	1	NRK	NRK_1h	LT934125.1	+	1142105.263134	NRK_1h	0.016129032257895	0.016129032257895			dcDNA	NRK_1h	viral_read.count	cluster_8
UL42	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1126524.390264	PC_12_1h	0.00405953991899659	0.00405953991899659			dcDNA	PC_12_1h	viral_read.count	cluster_8
UL42	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	764970.059873	PK_15_1h	0.00684931506844839	0.00684931506844839			dcDNA	PK_15_1h	viral_read.count	cluster_8
UL42	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1278208.440965	PC_12_2.5h	0.014487870619145	0.014487870619145			dcDNA	PC_12_2.5h	viral_read.count	cluster_8
UL42	L	2h	2	C6	C6_2h	LT934125.1	+	1258769.700049	C6_2h	0.00969305331191642	0.00969305331191642			dcDNA	C6_2h	viral_read.count	cluster_8
UL42	L	2h	2	NRK	NRK_2h	LT934125.1	+	1230392.15684	NRK_2h	0.0185922974767262	0.0185922974767262			dcDNA	NRK_2h	viral_read.count	cluster_8
UL42	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1147712.418228	PC_12_2h	0.0109339407727024	0.0109339407727024			dcDNA	PC_12_2h	viral_read.count	cluster_8
UL42	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1141351.10068	PK_15_2h	0.00679819700298815	0.00679819700298815			dcDNA	PK_15_2h	viral_read.count	cluster_8
UL42	L	4h	4	C6	C6_4h	LT934125.1	+	1205331.820713	C6_4h	0.0124705882352865	0.0124705882352865			dcDNA	C6_4h	viral_read.count	cluster_8
UL42	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1134040.2533	PC_12_4h	0.0122554582198974	0.0122554582198974			dcDNA	PC_12_4h	viral_read.count	cluster_8
UL42	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1178684.298121	PK_15_4h	0.0129828893982849	0.0129828893982849			dcDNA	PK_15_4h	viral_read.count	cluster_8
UL42	L	6h	6	C6	C6_6h	LT934125.1	+	1072538.860091	C6_6h	0.0107297228559379	0.0107297228559379			dcDNA	C6_6h	viral_read.count	cluster_8
UL42	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1084276.068816	PC_12_6h	0.0101735770568519	0.0101735770568519			dcDNA	PC_12_6h	viral_read.count	cluster_8
UL42	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1142014.096785	PK_15_6h	0.0117314325722568	0.0117314325722568			dcDNA	PK_15_6h	viral_read.count	cluster_8
UL42	L	8h	8	C6	C6_8h	LT934125.1	+	1246909.965009	C6_8h	0.00754454806280427	0.00754454806280427			dcDNA	C6_8h	viral_read.count	cluster_8
UL42	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1262149.126856	PC_12_8h	0.00842139577949625	0.00842139577949625			dcDNA	PC_12_8h	viral_read.count	cluster_8
UL42	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1221833.366165	PK_15_8h	0.0106834727700808	0.0106834727700808			dcDNA	PK_15_8h	viral_read.count	cluster_8
UL43	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1133333.333342	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_1
UL43	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1184852.374789	PC_12_1.5h	0.028169014082403	0.028169014082403			dcDNA	PC_12_1.5h	viral_read.count	cluster_1
UL43	L	12h	12	C6	C6_12h	LT934125.1	+	1284417.877033	C6_12h	0.00522081349217138	0.00522081349217138			dcDNA	C6_12h	viral_read.count	cluster_1
UL43	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1355773.731074	PC_12_12h	0.00524608090419757	0.00524608090419757			dcDNA	PC_12_12h	viral_read.count	cluster_1
UL43	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1346113.706473	PK_15_12h	0.00447513501796501	0.00447513501796501			dcDNA	PK_15_12h	viral_read.count	cluster_1
UL43	L	1h	1	C6	C6_1h	LT934125.1	+	1208088.714958	C6_1h	0.0124190064796041	0.0124190064796041			dcDNA	C6_1h	viral_read.count	cluster_1
UL43	L	1h	1	NRK	NRK_1h	LT934125.1	+	1142105.263134	NRK_1h	0.0460829493085217	0.0460829493085217			dcDNA	NRK_1h	viral_read.count	cluster_1
UL43	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1126524.390264	PC_12_1h	0.0155615696894869	0.0155615696894869			dcDNA	PC_12_1h	viral_read.count	cluster_1
UL43	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	764970.059873	PK_15_1h	0.00587084148724147	0.00587084148724147			dcDNA	PK_15_1h	viral_read.count	cluster_1
UL43	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1278208.440965	PC_12_2.5h	0.0192048517520877	0.0192048517520877			dcDNA	PC_12_2.5h	viral_read.count	cluster_1
UL43	L	2h	2	C6	C6_2h	LT934125.1	+	1258769.700049	C6_2h	0.0173667205153961	0.0173667205153961			dcDNA	C6_2h	viral_read.count	cluster_1
UL43	L	2h	2	NRK	NRK_2h	LT934125.1	+	1230392.15684	NRK_2h	0.0298804780879149	0.0298804780879149			dcDNA	NRK_2h	viral_read.count	cluster_1
UL43	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1147712.418228	PC_12_2h	0.0205011389511042	0.0205011389511042			dcDNA	PC_12_2h	viral_read.count	cluster_1
UL43	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1141351.10068	PK_15_2h	0.021724673020622	0.021724673020622			dcDNA	PK_15_2h	viral_read.count	cluster_1
UL43	L	4h	4	C6	C6_4h	LT934125.1	+	1205331.820713	C6_4h	0.00776470588195686	0.00776470588195686			dcDNA	C6_4h	viral_read.count	cluster_1
UL43	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1134040.2533	PC_12_4h	0.0133902228671445	0.0133902228671445			dcDNA	PC_12_4h	viral_read.count	cluster_1
UL43	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1178684.298121	PK_15_4h	0.0153819015693198	0.0153819015693198			dcDNA	PK_15_4h	viral_read.count	cluster_1
UL43	L	6h	6	C6	C6_6h	LT934125.1	+	1072538.860091	C6_6h	0.0126112382425494	0.0126112382425494			dcDNA	C6_6h	viral_read.count	cluster_1
UL43	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1084276.068816	PC_12_6h	0.0117569212238726	0.0117569212238726			dcDNA	PC_12_6h	viral_read.count	cluster_1
UL43	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1142014.096785	PK_15_6h	0.00980629699977193	0.00980629699977193			dcDNA	PK_15_6h	viral_read.count	cluster_1
UL43	L	8h	8	C6	C6_8h	LT934125.1	+	1246909.965009	C6_8h	0.00809253080027086	0.00809253080027086			dcDNA	C6_8h	viral_read.count	cluster_1
UL43	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1262149.126856	PC_12_8h	0.0089647116337077	0.0089647116337077			dcDNA	PC_12_8h	viral_read.count	cluster_1
UL43	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1221833.366165	PK_15_8h	0.00981172752519272	0.00981172752519272			dcDNA	PK_15_8h	viral_read.count	cluster_1
UL44	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1133333.333342	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_5
UL44	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1184852.374789	PC_12_1.5h	0.00325027085562943	0.00325027085562943			dcDNA	PC_12_1.5h	viral_read.count	cluster_5
UL44	L	12h	12	C6	C6_12h	LT934125.1	+	1284417.877033	C6_12h	0.0175429949348339	0.0175429949348339			dcDNA	C6_12h	viral_read.count	cluster_5
UL44	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1355773.731074	PC_12_12h	0.0229139395298583	0.0229139395298583			dcDNA	PC_12_12h	viral_read.count	cluster_5
UL44	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1346113.706473	PK_15_12h	0.0423968006577494	0.0423968006577494			dcDNA	PK_15_12h	viral_read.count	cluster_5
UL44	L	1h	1	C6	C6_1h	LT934125.1	+	1208088.714958	C6_1h	0.00161987041081502	0.00161987041081502			dcDNA	C6_1h	viral_read.count	cluster_5
UL44	L	1h	1	NRK	NRK_1h	LT934125.1	+	1142105.263134	NRK_1h	0.00230414746516341	0.00230414746516341			dcDNA	NRK_1h	viral_read.count	cluster_5
UL44	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1126524.390264	PC_12_1h	0.00135317997299886	0.00135317997299886			dcDNA	PC_12_1h	viral_read.count	cluster_5
UL44	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	764970.059873	PK_15_1h	0.000978473581206912	0.000978473581206912			dcDNA	PK_15_1h	viral_read.count	cluster_5
UL44	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1278208.440965	PC_12_2.5h	0.00370619946025667	0.00370619946025667			dcDNA	PC_12_2.5h	viral_read.count	cluster_5
UL44	L	2h	2	C6	C6_2h	LT934125.1	+	1258769.700049	C6_2h	0.00726978998433453	0.00726978998433453			dcDNA	C6_2h	viral_read.count	cluster_5
UL44	L	2h	2	NRK	NRK_2h	LT934125.1	+	1230392.15684	NRK_2h	0.00132802124827953	0.00132802124827953			dcDNA	NRK_2h	viral_read.count	cluster_5
UL44	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1147712.418228	PC_12_2h	0.00546697038591555	0.00546697038591555			dcDNA	PC_12_2h	viral_read.count	cluster_5
UL44	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1141351.10068	PK_15_2h	0.013300820216457	0.013300820216457			dcDNA	PK_15_2h	viral_read.count	cluster_5
UL44	L	4h	4	C6	C6_4h	LT934125.1	+	1205331.820713	C6_4h	0.0141176470591593	0.0141176470591593			dcDNA	C6_4h	viral_read.count	cluster_5
UL44	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1134040.2533	PC_12_4h	0.0117561617713345	0.0117561617713345			dcDNA	PC_12_4h	viral_read.count	cluster_5
UL44	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1178684.298121	PK_15_4h	0.00601517022353017	0.00601517022353017			dcDNA	PK_15_4h	viral_read.count	cluster_5
UL44	L	6h	6	C6	C6_6h	LT934125.1	+	1072538.860091	C6_6h	0.0173913043480936	0.0173913043480936			dcDNA	C6_6h	viral_read.count	cluster_5
UL44	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1084276.068816	PC_12_6h	0.0162824496922434	0.0162824496922434			dcDNA	PC_12_6h	viral_read.count	cluster_5
UL44	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1142014.096785	PK_15_6h	0.0130310092212475	0.0130310092212475			dcDNA	PK_15_6h	viral_read.count	cluster_5
UL44	L	8h	8	C6	C6_8h	LT934125.1	+	1246909.965009	C6_8h	0.01111622126855	0.01111622126855			dcDNA	C6_8h	viral_read.count	cluster_5
UL44	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1262149.126856	PC_12_8h	0.0192152707980021	0.0192152707980021			dcDNA	PC_12_8h	viral_read.count	cluster_5
UL44	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1221833.366165	PK_15_8h	0.0210750027557544	0.0210750027557544			dcDNA	PK_15_8h	viral_read.count	cluster_5
UL26.5	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1133333.333342	PC_12_0.5h	0.0441176470584861	0.0441176470584861			dcDNA	PC_12_0.5h	viral_read.count	cluster_3
UL26.5	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1184852.374789	PC_12_1.5h	0.0292524377023528	0.0292524377023528			dcDNA	PC_12_1.5h	viral_read.count	cluster_3
UL26.5	L	12h	12	C6	C6_12h	LT934125.1	-	1284417.877033	C6_12h	0.0766401771356464	0.0766401771356464			dcDNA	C6_12h	viral_read.count	cluster_3
UL26.5	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1355773.731074	PC_12_12h	0.0504214424827714	0.0504214424827714			dcDNA	PC_12_12h	viral_read.count	cluster_3
UL26.5	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1346113.706473	PK_15_12h	0.0609740013234508	0.0609740013234508			dcDNA	PK_15_12h	viral_read.count	cluster_3
UL26.5	L	1h	1	C6	C6_1h	LT934125.1	-	1208088.714958	C6_1h	0.0583153347727855	0.0583153347727855			dcDNA	C6_1h	viral_read.count	cluster_3
UL26.5	L	1h	1	NRK	NRK_1h	LT934125.1	-	1142105.263134	NRK_1h	0.016129032257895	0.016129032257895			dcDNA	NRK_1h	viral_read.count	cluster_3
UL26.5	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1126524.390264	PC_12_1h	0.0324763193501973	0.0324763193501973			dcDNA	PC_12_1h	viral_read.count	cluster_3
UL26.5	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	764970.059873	PK_15_1h	0.0234833659489659	0.0234833659489659			dcDNA	PK_15_1h	viral_read.count	cluster_3
UL26.5	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1278208.440965	PC_12_2.5h	0.0360512129377041	0.0360512129377041			dcDNA	PC_12_2.5h	viral_read.count	cluster_3
UL26.5	L	2h	2	C6	C6_2h	LT934125.1	-	1258769.700049	C6_2h	0.0658319870757726	0.0658319870757726			dcDNA	C6_2h	viral_read.count	cluster_3
UL26.5	L	2h	2	NRK	NRK_2h	LT934125.1	-	1230392.15684	NRK_2h	0.0358565737059855	0.0358565737059855			dcDNA	NRK_2h	viral_read.count	cluster_3
UL26.5	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1147712.418228	PC_12_2h	0.0469248291572473	0.0469248291572473			dcDNA	PC_12_2h	viral_read.count	cluster_3
UL26.5	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1141351.10068	PK_15_2h	0.0520209857357878	0.0520209857357878			dcDNA	PK_15_2h	viral_read.count	cluster_3
UL26.5	L	4h	4	C6	C6_4h	LT934125.1	-	1205331.820713	C6_4h	0.0567058823532666	0.0567058823532666			dcDNA	C6_4h	viral_read.count	cluster_3
UL26.5	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1134040.2533	PC_12_4h	0.0515637056857901	0.0515637056857901			dcDNA	PC_12_4h	viral_read.count	cluster_3
UL26.5	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1178684.298121	PK_15_4h	0.0438701711047072	0.0438701711047072			dcDNA	PK_15_4h	viral_read.count	cluster_3
UL26.5	L	6h	6	C6	C6_6h	LT934125.1	-	1072538.860091	C6_6h	0.0598016781094142	0.0598016781094142			dcDNA	C6_6h	viral_read.count	cluster_3
UL26.5	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1084276.068816	PC_12_6h	0.0581110940452679	0.0581110940452679			dcDNA	PC_12_6h	viral_read.count	cluster_3
UL26.5	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1142014.096785	PK_15_6h	0.052176901016151	0.052176901016151			dcDNA	PK_15_6h	viral_read.count	cluster_3
UL26.5	L	8h	8	C6	C6_8h	LT934125.1	-	1246909.965009	C6_8h	0.0497196481179397	0.0497196481179397			dcDNA	C6_8h	viral_read.count	cluster_3
UL26.5	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1262149.126856	PC_12_8h	0.0473318663792221	0.0473318663792221			dcDNA	PC_12_8h	viral_read.count	cluster_3
UL26.5	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1221833.366165	PK_15_8h	0.0502366165671653	0.0502366165671653			dcDNA	PK_15_8h	viral_read.count	cluster_3
UL26	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1133333.333342	PC_12_0.5h	0.0441176470584861	0.0441176470584861			dcDNA	PC_12_0.5h	viral_read.count	cluster_3
UL26	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1184852.374789	PC_12_1.5h	0.0292524377023528	0.0292524377023528			dcDNA	PC_12_1.5h	viral_read.count	cluster_3
UL26	L	12h	12	C6	C6_12h	LT934125.1	-	1284417.877033	C6_12h	0.0766401771356464	0.0766401771356464			dcDNA	C6_12h	viral_read.count	cluster_3
UL26	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1355773.731074	PC_12_12h	0.0504214424827714	0.0504214424827714			dcDNA	PC_12_12h	viral_read.count	cluster_3
UL26	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1346113.706473	PK_15_12h	0.0609740013234508	0.0609740013234508			dcDNA	PK_15_12h	viral_read.count	cluster_3
UL26	L	1h	1	C6	C6_1h	LT934125.1	-	1208088.714958	C6_1h	0.0583153347727855	0.0583153347727855			dcDNA	C6_1h	viral_read.count	cluster_3
UL26	L	1h	1	NRK	NRK_1h	LT934125.1	-	1142105.263134	NRK_1h	0.016129032257895	0.016129032257895			dcDNA	NRK_1h	viral_read.count	cluster_3
UL26	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1126524.390264	PC_12_1h	0.0324763193501973	0.0324763193501973			dcDNA	PC_12_1h	viral_read.count	cluster_3
UL26	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	764970.059873	PK_15_1h	0.0234833659489659	0.0234833659489659			dcDNA	PK_15_1h	viral_read.count	cluster_3
UL26	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1278208.440965	PC_12_2.5h	0.0360512129377041	0.0360512129377041			dcDNA	PC_12_2.5h	viral_read.count	cluster_3
UL26	L	2h	2	C6	C6_2h	LT934125.1	-	1258769.700049	C6_2h	0.0658319870757726	0.0658319870757726			dcDNA	C6_2h	viral_read.count	cluster_3
UL26	L	2h	2	NRK	NRK_2h	LT934125.1	-	1230392.15684	NRK_2h	0.0358565737059855	0.0358565737059855			dcDNA	NRK_2h	viral_read.count	cluster_3
UL26	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1147712.418228	PC_12_2h	0.0469248291572473	0.0469248291572473			dcDNA	PC_12_2h	viral_read.count	cluster_3
UL26	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1141351.10068	PK_15_2h	0.0520209857357878	0.0520209857357878			dcDNA	PK_15_2h	viral_read.count	cluster_3
UL26	L	4h	4	C6	C6_4h	LT934125.1	-	1205331.820713	C6_4h	0.0567058823532666	0.0567058823532666			dcDNA	C6_4h	viral_read.count	cluster_3
UL26	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1134040.2533	PC_12_4h	0.0515637056857901	0.0515637056857901			dcDNA	PC_12_4h	viral_read.count	cluster_3
UL26	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1178684.298121	PK_15_4h	0.0438701711047072	0.0438701711047072			dcDNA	PK_15_4h	viral_read.count	cluster_3
UL26	L	6h	6	C6	C6_6h	LT934125.1	-	1072538.860091	C6_6h	0.0598016781094142	0.0598016781094142			dcDNA	C6_6h	viral_read.count	cluster_3
UL26	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1084276.068816	PC_12_6h	0.0581110940452679	0.0581110940452679			dcDNA	PC_12_6h	viral_read.count	cluster_3
UL26	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1142014.096785	PK_15_6h	0.052176901016151	0.052176901016151			dcDNA	PK_15_6h	viral_read.count	cluster_3
UL26	L	8h	8	C6	C6_8h	LT934125.1	-	1246909.965009	C6_8h	0.0497196481179397	0.0497196481179397			dcDNA	C6_8h	viral_read.count	cluster_3
UL26	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1262149.126856	PC_12_8h	0.0473318663792221	0.0473318663792221			dcDNA	PC_12_8h	viral_read.count	cluster_3
UL26	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1221833.366165	PK_15_8h	0.0502366165671653	0.0502366165671653			dcDNA	PK_15_8h	viral_read.count	cluster_3
UL25	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1133333.333342	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_3
UL25	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1184852.374789	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	viral_read.count	cluster_3
UL25	L	12h	12	C6	C6_12h	LT934125.1	-	1284417.877033	C6_12h	0	0			dcDNA	C6_12h	viral_read.count	cluster_3
UL25	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1355773.731074	PC_12_12h	8.97959838059107e-05	8.97959838059107e-05			dcDNA	PC_12_12h	viral_read.count	cluster_3
UL25	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1346113.706473	PK_15_12h	8.48692955510675e-05	8.48692955510675e-05			dcDNA	PK_15_12h	viral_read.count	cluster_3
UL25	L	1h	1	C6	C6_1h	LT934125.1	-	1208088.714958	C6_1h	0	0			dcDNA	C6_1h	viral_read.count	cluster_3
UL25	L	1h	1	NRK	NRK_1h	LT934125.1	-	1142105.263134	NRK_1h	0	0			dcDNA	NRK_1h	viral_read.count	cluster_3
UL25	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1126524.390264	PC_12_1h	0	0			dcDNA	PC_12_1h	viral_read.count	cluster_3
UL25	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	764970.059873	PK_15_1h	0	0			dcDNA	PK_15_1h	viral_read.count	cluster_3
UL25	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1278208.440965	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	viral_read.count	cluster_3
UL25	L	2h	2	C6	C6_2h	LT934125.1	-	1258769.700049	C6_2h	0	0			dcDNA	C6_2h	viral_read.count	cluster_3
UL25	L	2h	2	NRK	NRK_2h	LT934125.1	-	1230392.15684	NRK_2h	0	0			dcDNA	NRK_2h	viral_read.count	cluster_3
UL25	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1147712.418228	PC_12_2h	0	0			dcDNA	PC_12_2h	viral_read.count	cluster_3
UL25	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1141351.10068	PK_15_2h	7.38934460655906e-05	7.38934460655906e-05			dcDNA	PK_15_2h	viral_read.count	cluster_3
UL25	L	4h	4	C6	C6_4h	LT934125.1	-	1205331.820713	C6_4h	0	0			dcDNA	C6_4h	viral_read.count	cluster_3
UL25	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1134040.2533	PC_12_4h	0	0			dcDNA	PC_12_4h	viral_read.count	cluster_3
UL25	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1178684.298121	PK_15_4h	0.000105838772264016	0.000105838772264016			dcDNA	PK_15_4h	viral_read.count	cluster_3
UL25	L	6h	6	C6	C6_6h	LT934125.1	-	1072538.860091	C6_6h	5.0851766802531e-05	5.0851766802531e-05			dcDNA	C6_6h	viral_read.count	cluster_3
UL25	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1084276.068816	PC_12_6h	3.54480036085002e-05	3.54480036085002e-05			dcDNA	PC_12_6h	viral_read.count	cluster_3
UL25	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1142014.096785	PK_15_6h	4.84587906189556e-05	4.84587906189556e-05			dcDNA	PK_15_6h	viral_read.count	cluster_3
UL25	L	8h	8	C6	C6_8h	LT934125.1	-	1246909.965009	C6_8h	6.84978421833236e-05	6.84978421833236e-05			dcDNA	C6_8h	viral_read.count	cluster_3
UL25	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1262149.126856	PC_12_8h	0	0			dcDNA	PC_12_8h	viral_read.count	cluster_3
UL25	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1221833.366165	PK_15_8h	5.30805065534949e-05	5.30805065534949e-05			dcDNA	PK_15_8h	viral_read.count	cluster_3
UL23	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1133333.333342	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_1
UL23	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1184852.374789	PC_12_1.5h	0.0433369447456643	0.0433369447456643			dcDNA	PC_12_1.5h	viral_read.count	cluster_1
UL23	L	12h	12	C6	C6_12h	LT934125.1	+	1284417.877033	C6_12h	0.00385589493073737	0.00385589493073737			dcDNA	C6_12h	viral_read.count	cluster_1
UL23	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1355773.731074	PC_12_12h	0.00395102327492111	0.00395102327492111			dcDNA	PC_12_12h	viral_read.count	cluster_1
UL23	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1346113.706473	PK_15_12h	0.0019198810914506	0.0019198810914506			dcDNA	PK_15_12h	viral_read.count	cluster_1
UL23	L	1h	1	C6	C6_1h	LT934125.1	+	1208088.714958	C6_1h	0.0361771058299468	0.0361771058299468			dcDNA	C6_1h	viral_read.count	cluster_1
UL23	L	1h	1	NRK	NRK_1h	LT934125.1	+	1142105.263134	NRK_1h	0.0368663594469925	0.0368663594469925			dcDNA	NRK_1h	viral_read.count	cluster_1
UL23	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1126524.390264	PC_12_1h	0.0338294993231962	0.0338294993231962			dcDNA	PC_12_1h	viral_read.count	cluster_1
UL23	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	764970.059873	PK_15_1h	0.0078277886496553	0.0078277886496553			dcDNA	PK_15_1h	viral_read.count	cluster_1
UL23	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1278208.440965	PC_12_2.5h	0.0293126684640834	0.0293126684640834			dcDNA	PC_12_2.5h	viral_read.count	cluster_1
UL23	L	2h	2	C6	C6_2h	LT934125.1	+	1258769.700049	C6_2h	0.0456381260104717	0.0456381260104717			dcDNA	C6_2h	viral_read.count	cluster_1
UL23	L	2h	2	NRK	NRK_2h	LT934125.1	+	1230392.15684	NRK_2h	0.0258964143430763	0.0258964143430763			dcDNA	NRK_2h	viral_read.count	cluster_1
UL23	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1147712.418228	PC_12_2h	0.0248291571742312	0.0248291571742312			dcDNA	PC_12_2h	viral_read.count	cluster_1
UL23	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1141351.10068	PK_15_2h	0.0137441808919744	0.0137441808919744			dcDNA	PK_15_2h	viral_read.count	cluster_1
UL23	L	4h	4	C6	C6_4h	LT934125.1	+	1205331.820713	C6_4h	0.0120000000003684	0.0120000000003684			dcDNA	C6_4h	viral_read.count	cluster_1
UL23	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1134040.2533	PC_12_4h	0.0132994416954	0.0132994416954			dcDNA	PC_12_4h	viral_read.count	cluster_1
